dataset,path,original_class,label,included_six_class,width,height,mode,sha256,file_size,duplicate_group_size,is_exact_duplicate,cross_label_conflict,within_dataset_duplicate_rank,eligible_after_dedup,excluded_due_to_target_overlap,source_duplicate_rank,role
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1531.jpg,glass,glass,True,474,631,RGB,0b27dc9f6e333a6a8529130f1935295e3fbb33067c1f7dcfef42081809ded771,18666,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_308.jpg,metal,metal,True,545,1280,RGB,6a1a6dc8426a1a4849035e7017615b5d175a3dbf1a1a8d30185cf5802d67a152,146691,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_259.jpg,cardboard,cardboard,True,474,723,RGB,08240b4664aad9b869fea722734cc34caa09f50ecbaf56e20c41b1224b4c6a3e,54773,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_280.jpg,metal,metal,True,275,275,RGB,a724431f427ff2edf59ff9ba9a1c8288c8d94419d5032275c0a5f77957e67c56,9077,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1064.jpg,glass,glass,True,169,225,RGB,57e59184e27bbc8a63f7ec233dd66c0b40441126e314c90ca2ae0f23ab3728da,6004,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_701.jpg,plastic,plastic,True,1280,656,RGB,d2096ae899799cc0a1ac8c4d3b2cfc4c152b96ec5bbae795c1f3f9641a92a3f6,68217,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_530.jpg,cardboard,cardboard,True,470,470,RGB,d58fe1264d91767c4fb8c5f652aa6d79db749392c8e3329f441eaf5265738b88,29584,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_36.jpg,glass,glass,True,215,234,RGB,4dc6432fcf85af1609c710e5d24fae1bcc26be8e55144591793eb6211a714b81,4620,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1227.jpg,glass,glass,True,225,225,RGB,d692116446ec65b0188da80171663385391c331afdd4ac3982da0da042d85ef0,3769,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_337.jpg,paper,paper,True,397,424,RGB,1815fe33b0167279303027ce4ef7d1ced94b6abf6923c8b70fb90320ace12752,68415,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1230.jpg,glass,glass,True,225,225,RGB,954b46b4337907568da2bd5f81d0174597704bb31da195b3fa0809fca7161bd1,8354,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_601.jpg,glass,glass,True,183,275,RGB,dfc3e1f9c80d3827bd9fe121c491275567b20532a2fb579f93d4f279a8d91a6b,5728,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_337.jpg,metal,metal,True,150,150,RGB,5b2fc74478a880f3e16f2a62e044f3bb010b7fd2ae0b3a9d8ab7aeef252ba056,1808,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_848.jpg,glass,glass,True,222,227,RGB,8baaf6c4b1749be10093dff87ad46576b2c1c56691907badfe8642647350c660,5425,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1242.jpg,plastic,plastic,True,474,631,RGB,903661987897ccf9571518a47ea3df74712daee663d94a6e778aa1be0a9e0ab8,36295,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_646.jpg,glass,glass,True,225,225,RGB,f5509ea9eb3ceb88f710e35520b7678287aad336dab674dcd62f3006e1ce2c65,2978,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_212.jpg,trash,trash,True,800,450,RGB,e1cbd0867824a587f5c1e3e676959d80230a76ef88b4c99535c58c7b830382ba,84923,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_425.jpg,trash,trash,True,300,168,RGB,beb4ed33cc5b40080018c20cd834001b748039694dda799cd5cc2d3897a9a95f,4575,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_815.jpg,metal,metal,True,225,225,RGB,f5bc71daece7ade00007ae9b2b036b8c71666513066a783f06f80d27e5105ceb,3866,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1043.jpg,glass,glass,True,253,199,RGB,2ba8810e46916d891016c72f8341ed609379e71e7a4802a6c31652a153c51bf1,4140,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1320.jpg,cardboard,cardboard,True,300,168,RGB,79aa76dd0c04da927140af773eb07c1afe8fce7dc6f2254106bb2f9717b483f6,5170,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_438.jpg,metal,metal,True,279,181,RGB,b9f9d6ba217d315fc8d2c54fddd63fb23b03e76d3dff0b93cec320759b176176,6399,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_375.jpg,trash,trash,True,275,183,RGB,6dc80f7cfd7a4377fe98ca416a40fe3ddcb44f714d9e55ba8b7ee5352f55dc37,1553,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_501.jpg,plastic,plastic,True,264,264,RGB,f0f2d9d22d7d3bd8571bb179de2045de5521f5b7fb1d5fa07f07ac7e75665a4d,13349,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_89.jpg,paper,paper,True,570,764,RGB,54868b14164d33412ac2cd629884856ac89d1915a56425a15132fa81087f4a9b,74756,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_230.jpg,glass,glass,True,225,225,RGB,13d9ac88b655fafecb792671ceba696c79674cfe8f6e7a7250a6e22c588fb726,3711,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1049.jpg,cardboard,cardboard,True,560,560,RGB,046387483373478f854b9174f3f1fdecac9af5bb60c9eb4eedea41d16d86ed9c,20255,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_267.jpg,paper,paper,True,1024,665,RGB,7f14589eea9deb5c90d934ee37b7d4fed430f3fa849ff08d8981e7e88fae802d,273136,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_315.jpg,trash,trash,True,800,450,RGB,d084694652987595a0329feded7ee641903c9e91838cd9af7ecb1d13393c2d69,82110,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_909.jpg,metal,metal,True,1197,1169,RGB,f3343d14d76056833b2c5f3423cb9ca3c75efbbae5e6e69f17a30708bc809568,97805,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_597.jpg,paper,paper,True,320,213,RGB,bd8bff43f558fb8c308944f2bce2c8980a6bfa82ddb641dfc5d6d0f4e4da80e4,5465,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_192.jpg,glass,glass,True,252,200,RGB,a138a37959ffe62ffdae57347302181afb6c0eb97a26fcca0273fec7e4d85d94,4347,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_180.jpg,trash,trash,True,281,179,RGB,6f6e0fa5ddce048adb3606a4db4d556c746aefaa825eda734d9eb6ba7ab7d071,7955,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_625.jpg,glass,glass,True,300,225,RGB,f9c20fa4e8a376c5806d94dec599427be6007cb56c7b6aec079c696cf30d6edd,11141,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1345.jpg,cardboard,cardboard,True,225,225,RGB,6581bfe532a16d96924662deecd2a13a6c9ca31de3ea54d58721abf2a4876320,3602,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_214.jpg,plastic,plastic,True,640,1025,RGB,1d6684b7f3aff8313cf5a1142af7392096c4ec7c2b971e97934c70764489e6f4,562732,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_842.jpg,glass,glass,True,225,225,RGB,fa3cc0d2f035443079b70492a74c7c2eac4bbde5ac362cf0b0cf90c5d44b5f15,2529,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1433.jpg,plastic,plastic,True,600,800,RGB,b449c85b489b44c347f77c8d2dcbeaae9400a329e113aae8701540994f7400ae,242459,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1357.jpg,glass,glass,True,182,277,RGB,735d564815709c651e64419282de65e19470fda1b8dcb3a16a449ed6206150ff,3816,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_595.jpg,cardboard,cardboard,True,339,149,RGB,65189a8d6b2ab2091dc9e2c28af8dc0b8d18d32229f14025a1ac7ff9597980da,7544,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_79.jpg,paper,paper,True,400,340,RGB,de1633f1a8d32914052dc73b2fa7f09382e00a40286d8eb3f453378fcf261730,9413,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_373.jpg,trash,trash,True,434,380,RGB,94d9d1a695a530b0ddeb4cca1d5c0407f5807641ce32aa305dd172c80c2bbddf,114350,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1275.jpg,glass,glass,True,224,225,RGB,2121dd3fc9c593b564666dd4ea3d79fb65d08c1fffcd36f1958ff23617164d88,2961,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_196.jpg,cardboard,cardboard,True,225,225,RGB,2da31c5e1a803d7d00b8bea0bc67a0ca37eed8c93ba8e08439805260ddf1a0c6,3264,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1363.jpg,plastic,plastic,True,800,450,RGB,55b50c806b91488913cd341a10bab539df52c8758eb5467c69ffa5b08c2e3fd4,58434,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_215.jpg,glass,glass,True,259,194,RGB,9d7ad0c309f21093f042ac5fd965b14d067010261218d733f7e50d7a34b1753f,7389,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_11.jpg,cardboard,cardboard,True,225,225,RGB,4819027f1a1cfb5fc5da5eac7aa5ecdf295b19087ea0e141f53a72310f2cafc9,4348,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_530.jpg,metal,metal,True,275,183,RGB,0719c787e79e1e88e5ef0b87aa13fc009aef8fd81edc8ea318db53ccd6efea66,2977,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1608.jpg,glass,glass,True,259,194,RGB,05c33d66315dce0d3ee32fd22e8c90529fb152b7ddae4cb473c44d7440da7b01,6203,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1214.jpg,paper,paper,True,474,355,RGB,9537018db4c4943a766bebe5c12a721093d277df833ce6e958a7bb019b248ccc,47272,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_158.jpg,plastic,plastic,True,1920,2560,RGB,3db28637ce3f3988d2658b9f2f406fca24c59c47f921b5987bdc01b8404f0820,600040,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1196.jpg,glass,glass,True,794,1059,RGB,28cae5984ce3cf0aea6f7b365f62d3226bf5b0cafadb4efc6ccfa3b15de7bdde,98814,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_202.jpg,paper,paper,True,474,355,RGB,9ca260e67054f355f36c7d71f0e3272df9fc1b5fa53b029baf34a364b21e35a0,13888,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_464.jpg,plastic,plastic,True,190,102,RGB,50288fa9c6641e0fba29f22f1968bf08564f697fee8900356d4a40690f53477b,5473,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_103.jpg,trash,trash,True,264,191,RGB,c6397c43ae48ec3d0840a1654cf7fa659665cf7ececf7c4b807e838d449e17ee,5793,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1575.jpg,plastic,plastic,True,768,1024,RGB,61685acf7e56f21ecc50fdb5b4e5391c736d86818308f0c04bfa67bd9aaf49c5,181571,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_208.jpg,plastic,plastic,True,450,599,RGB,5f9bcc8cf99fbab414cbba8c80c04f0d769f12c9f83b343fcf40b8a0a0bd5f17,21005,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_579.jpg,metal,metal,True,259,194,RGB,5fd4d69c3289ca68df9176a08924e1006912974679ba90af5ea07994451a8048,5847,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_575.jpg,metal,metal,True,240,210,RGB,32eec8049159bca84e54688fe80d67ed153811e3076ecdba162d56052174c0b8,4102,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_215.jpg,cardboard,cardboard,True,227,222,RGB,af73b2b96f68482f2a5e4811b4fa6479fe73c7ae1614766464989aae0665c5cd,5411,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_201.jpg,glass,glass,True,1881,1880,RGB,d7091336576768ff2f81649ebadc6fc35bb5aa08f0282fdaa6f5be1d0da8e498,541153,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_821.jpg,paper,paper,True,612,405,RGB,f302f55ca3d840acb72431a3893fe3026f7cae46f678675a0fa534bc7b406aa2,22347,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1461.jpg,plastic,plastic,True,246,500,RGB,8c816e361825d8eb805a023d6abc6ccb20c719c45cfc936040d800034432bc07,17089,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_239.jpg,plastic,plastic,True,269,187,RGB,3f4de641455c192d03d5d360fbcad543851b5354c1db32c246b0d7fc60cd33b9,4662,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_97.jpg,trash,trash,True,371,248,RGB,376757d325f2d50bc9293117bd583612b4d5c94345ad8851e6976c0ac39aa7eb,61512,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_65.jpg,metal,metal,True,287,176,RGB,bba6c4fa2f01b2c70583e90ad9fa4e21c8eb2a1dc60f372fe1988eb19dac522d,7537,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1443.jpg,plastic,plastic,True,300,168,RGB,d99bd88181aa9eb7dd91ba2e178fb00b171da95e3fa0aa3ae1e2c219b81ce8bb,10238,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_517.jpg,metal,metal,True,2048,1184,RGB,c2f11d55841f56f3629e9eb6ac6fec37d512214fec9623efea51997c17c3ba64,1480297,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_341.jpg,glass,glass,True,68,231,RGB,b414deb780f916998b11998e19648b6680da31a4e66772b8981be0801e4c8a45,5236,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_182.jpg,plastic,plastic,True,474,631,RGB,65da50fa8da3e0df5d3d74099c00f97190e7fa6d58ff8a3a54459f538b8cccfa,35755,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1569.jpg,glass,glass,True,259,194,RGB,3b0e25f8f35388e36c67393729508e54aa392ac461afe2363620c80b5a41ac99,4913,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1397.jpg,plastic,plastic,True,800,600,RGB,4e12fb87f403ecb43ac29abe5c410f124391243855f182a3e9093a76c88d9cf3,84749,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1036.jpg,plastic,plastic,True,259,194,RGB,045478dfbeb437d544b29c4ff449d13f6a829a75165030b79fa9ebfb17d4ac6c,2494,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_549.jpg,plastic,plastic,True,1280,895,RGB,0daba11d3498f7dc6b2a7340d526575ce2611efde072caafac77112baafed475,101532,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1286.jpg,plastic,plastic,True,474,703,RGB,7ad09e537f647b131afd8f5442d4b462add6222e55c2590ac79a1cdaf7de51ac,30129,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_284.jpg,metal,metal,True,260,194,RGB,f867e637a10a2fa2e7b8eb157ef473c170745391095181e145161ef04a4302f8,9531,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1077.jpg,cardboard,cardboard,True,300,300,RGB,d5cf858d3944b94d525ab704da640194a374bbae1a3c479a42977d9a11ebeca3,12968,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_206.jpg,glass,glass,True,268,400,RGB,45357173deed5b39e535492000fe0d5fdabdc8932951bf63a26d22bee43fab20,37912,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_607.jpg,metal,metal,True,276,182,RGB,7591f19597ba9e5bfc880dcd6414c239fbd73252c959dbaa4eda917a85728c35,16378,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_48.jpg,plastic,plastic,True,700,700,RGB,0d63cbe30432b807ddca08a28afe3eef7de2f237988f669104336059b029612f,43541,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_588.jpg,plastic,plastic,True,1024,1024,RGB,01da5b1c6f6e248661750875d4ecfc8336af97b847b858d509593c45042c371d,126433,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_269.jpg,paper,paper,True,715,500,RGB,9c94683555051c9762f722ce4d936c9890c1eb1552382f08501394cefcf48083,63400,1,False,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_961.jpg,glass,glass,True,259,194,RGB,8141057133b8a97e2eea01b20f93341a988116049a111193f3fd414ab3b7bd4c,7713,2,True,False,0,True,False,0.0,source_validation
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_547.jpg,cardboard,cardboard,True,298,719,RGB,42d05a91df8963e2ad6c30f24c28515591a079f5ff3953c6153e1d235057ae15,100491,1,False,False,0,True,False,0.0,source_validation
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass223.jpg,white-glass,glass,True,197,256,RGB,5eb78e6c8b7ff92b3a89337598fcaf0ed9392e7af6cfaa86257a144de9c6115e,2908,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard398.jpg,cardboard,cardboard,True,274,184,RGB,8b496143fd94aada9cfeab06478fe89faefa4cbf4b3acd19cc1fb95213296695,8721,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass89.jpg,green-glass,glass,True,183,275,RGB,a99007fb5f806b6a5221bf157a4adb6cf83022c0f99d655355e3d3eb59e4682c,2522,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/paper/paper181.jpg,paper,paper,True,287,176,RGB,1dd63359506d1715d69ee254fb5c1f855994295b61864aeaab1ba1d08aed7240,11112,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass416.jpg,green-glass,glass,True,194,259,RGB,31778396688f66929808ecb65715b3b82a96c769a2bff2374532232d614bdc61,4116,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/metal/metal650.jpg,metal,metal,True,271,186,RGB,5d23a3086e4196ee3ac5700d8d57fbd9f79bbb41739ef634bb3c1bb9342dd05a,6410,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/trash/trash576.jpg,trash,trash,True,224,224,P,232bb0746ff01ac94a0acdb4d28c730269bc0533d4fa729db181705ce4a7e95f,3114,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/trash/trash288.jpg,trash,trash,True,249,203,RGB,0b46cba5091be6f4825aa802c2c5616ef7dbd1070731518abc70469ddc61b1a4,6533,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard422.jpg,cardboard,cardboard,True,262,192,RGB,bf55b36cd7da23c649d3541f66d2e2dde7c2d7dd3f40777b435f7cd141fbdc8f,6715,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/metal/metal79.jpg,metal,metal,True,225,224,RGB,9cb2c3fdcd183c8c43ea70abcaf1496b459d831d62ef028c6542993706d9b831,2628,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/plastic/plastic555.jpg,plastic,plastic,True,190,266,RGB,ee6421c3fae8647b3127b353ddc361711b3e64d3842faa8633fd1e237bc3622a,5035,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard401.jpg,cardboard,cardboard,True,225,225,RGB,b27f771cea027047f67722a283c67ef9670027cf17b5794cb7728ca76e7b4f2e,2548,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/metal/metal747.jpg,metal,metal,True,225,225,RGB,3a04c89c887dceb040c9ace01c7bd5aaa554fb255fb0b64d7d508c683458721b,7247,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass386.jpg,white-glass,glass,True,183,276,RGB,12b2aa67fd5c22572e986349b800c810db4db199bad7d82cbe8bc0044895bd62,2881,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass570.jpg,white-glass,glass,True,253,199,RGB,cdda6748f91713cc1bbfc680745bd35a863e38794dc94ac1cb9e548cb4b9435f,3000,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/paper/paper225.jpg,paper,paper,True,275,183,RGB,b5f9a272f94501392fe00cbea23084cbd136d5baed8ef7a718588061fcfddd60,14583,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/paper/paper422.jpg,paper,paper,True,184,275,RGB,645cb789216dd20da309a32d59c1608e3f88c24e6194df95dd7720fe852723c1,16627,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass293.jpg,white-glass,glass,True,225,225,RGB,b6283723d553161e75264ce4deb834e4ebb9eb9278c173de4ba6d828c270ae02,2251,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass459.jpg,brown-glass,glass,True,225,225,RGB,e3926f53d4b3e4340c31e7096bb28367ee8e11d449765afb88df0c1e90d476f9,2966,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/trash/trash523.jpg,trash,trash,True,278,181,RGB,f5919862589ae147e58796c34466c956b62e936816390f8c2dc5b4b9f31e427f,1473,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/paper/paper91.jpg,paper,paper,True,203,249,RGB,4f356dc13eb435c17aeb424727f96fb3d7418cbefaa835207b823fe9230293cf,14956,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/trash/trash67.jpg,trash,trash,True,259,194,RGB,6da24e4ee296569f1b8b2876123b072aa466484cbdf4057c618a3b91e33c27ab,2625,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/plastic/plastic544.jpg,plastic,plastic,True,225,225,RGB,e4f93a807903c6946f9aef7f82436c96862a1513b5e1b7f7a6497d3029f7797e,2958,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass514.jpg,brown-glass,glass,True,225,225,RGB,f5210376c0a028eadfe441a9b394582e8c24d49cc854b88a208a76b41d8d8c9d,4108,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/trash/trash44.jpg,trash,trash,True,259,194,RGB,df12f8516109ad45e9bf1e1bef1eb4b6f1cec255c1132eaedd4471c199a7365f,7060,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/paper/paper155.jpg,paper,paper,True,173,292,RGB,fe149947d56edec0ccba225fe873a5e2614f14c468ec978f9cec528ac370737e,13014,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass398.jpg,green-glass,glass,True,183,276,RGB,31948da112f18f70f0aa97e613394cff1380d4d4b33c3ee12d449558321b7708,5475,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/trash/trash689.jpg,trash,trash,True,193,261,RGB,3207eee9f14246b14b2a3f51bfabc1ee673babce1ca193388f5e01de2b205578,7395,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/paper/paper336.jpg,paper,paper,True,277,182,RGB,516abeba5c83e71b120b05a49d03381e5c384b0910f3a6b6ac257767f3327d9a,7284,1,False,False,0,True,False,0.0,source_train
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass396.jpg,white-glass,glass,True,259,194,RGB,06f778716e25da0ff8ed7c141e9b678fc0b05e8408ede5c9f7210d6ba70dc1ae,1838,1,False,False,0,True,False,0.0,source_train
