dataset,path,original_class,label,included_six_class,width,height,mode,sha256,file_size,duplicate_group_size,is_exact_duplicate,cross_label_conflict,within_dataset_duplicate_rank,eligible_after_dedup,excluded_due_to_target_overlap
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard713.jpg,cardboard,cardboard,True,259,194,RGB,97272851b9169e8d9e028fce9edcc6e2fe9c2c2b58626cb05f29fbd537f30d10,4988,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal724.jpg,metal,metal,True,225,225,RGB,97440e78cf5cb7f152a5c3d2a1508a8c5f21bda7590a630c891b41a8c67cda9a,5006,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard71.jpg,cardboard,cardboard,True,512,384,RGB,974baa1b30858fed49ed4a15e0c108bf2b0b24c0aea6a6a1ac86dc6bb7fbc563,25483,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal53.jpg,metal,metal,True,512,384,RGB,975b7d5db3e97c57f0191768a3a6b3f20bd0f7ab4868cc5a1909fada8c02252e,10156,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic621.jpg,plastic,plastic,True,266,189,RGB,976cd338f91a1ce810bbbff25baef94a1cb2cc362aee0855e5d3fb574e560c9c,13903,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass369.jpg,brown-glass,glass,True,259,194,RGB,977ade4b3828618167dd727ba79945b9c6141a9396ae0cf95d80fb4c1fa4d806,3277,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass367.jpg,brown-glass,glass,True,277,182,RGB,97908dfd044e69aa2634c4e9309256fad8980b726b6df62fa7b71767ab110de3,5796,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash431.jpg,trash,trash,True,224,224,RGB,97b2fb0db0a99db7b6364f4c58a6b7232d61fc50ee66051cbba08838d6b586dc,2864,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic172.jpg,plastic,plastic,True,512,384,RGB,97b9567d28f5583726ae3a988323c96d44206fbe76fa778ea09faaf8790246fd,12920,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass187.jpg,white-glass,glass,True,512,384,RGB,97baf9536e750d14c54b0096d370e28b4eea6fa1b272315547e4a18c2989e077,11713,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper947.jpg,paper,paper,True,512,384,RGB,97cd5afbed0a12646203faf02ee292f53ea517306d2953c1de86a77208d6bd01,25527,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper957.jpg,paper,paper,True,512,384,RGB,97e55747804aaba3e7ab3326ff259e90515b80afd4dfe406e118fef50402d104,19492,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal264.jpg,metal,metal,True,512,384,RGB,97ef3f279313dfaf8931e25f699b9afbb193dcd5aa5329a4676b678a4dcab090,13377,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal298.jpg,metal,metal,True,512,384,RGB,9800b5cc2d5b37161c86e3f1878f21f8119c3f0fe4d82b097ba5113777dde502,24738,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal117.jpg,metal,metal,True,512,384,RGB,9813406c220078597003594411307c003455d981edb81aa299d5b993b268685e,8304,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass301.jpg,brown-glass,glass,True,285,177,RGB,9819e07664e165fb4cce2498c03b952cdcd4b1ea6de6ab4409ab9f06319513b2,6181,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal613.jpg,metal,metal,True,225,225,RGB,98214e8fb441747b55291b0454ed77aad2c62a9e078b768b235f208741927247,4672,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard188.jpg,cardboard,cardboard,True,512,384,RGB,982207d4815396370f8b1db6bcf2aa9fe1c10daf873ef31e0a94e712e21df398,23673,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash340.jpg,trash,trash,True,225,225,RGB,983722b83932f60fa98fc08ad418c65721421b34da0c069f878519ef34514306,3758,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal695.jpg,metal,metal,True,225,225,RGB,984796aae0e4586e5fb1f0295e2583f1b9ab73d1b840ba7e28288c821c860e78,2644,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash613.jpg,trash,trash,True,174,290,RGB,985a848b051bee5fb23625189499bfb50da0a429d2c4b38cd6ea3ce2afd76e4b,2743,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard461.jpg,cardboard,cardboard,True,225,225,RGB,986955b581fe39bf04ffb6986a9fbd4e8605808fe78e71ef5c78841e525f15c2,4940,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass566.jpg,white-glass,glass,True,225,225,RGB,987c2c0a63595ae077808edff4585238e0cad0fdc56ba3e99e25583146495a14,1825,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass208.jpg,white-glass,glass,True,512,384,RGB,98877759ead414a4d505eaac1e37ae0a503fe30e9d104b6c66298baf5143ce7e,14955,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard796.jpg,cardboard,cardboard,True,225,225,RGB,989b1a4b7c2cac584ab3054f4fcd5132854f2845a9ac10772f6e3263b3f2a725,3838,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic160.jpg,plastic,plastic,True,512,384,RGB,98b134058e7bb87f09fdfdee20471a8c528ce0c41c0aa32f0f71f38c327112ae,21302,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal409.jpg,metal,metal,True,512,384,RGB,98bc09cb0c3492a8f5f1952f2cff644fc4858a7e1842f537a89625b95581ca7c,11882,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard195.jpg,cardboard,cardboard,True,512,384,RGB,98d4483687580535d6e1621c6a11d69caadca915dae1ff3b7bdd5ac231d2d46f,25669,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash183.jpg,trash,trash,True,275,183,RGB,98e82325531683c9f0b497b4091953510a1b3e3da95e184020524463cf6aa967,2894,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass586.jpg,white-glass,glass,True,225,225,RGB,98f95c5e9dd2b9b64221e59e759227615aa640c6ced2b9e85b0039d1694979c0,3184,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic265.jpg,plastic,plastic,True,512,384,RGB,9905ac528c1d56a26daad93005656a8cf6a3da6194e690b92cf4c926930b584b,13879,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard533.jpg,cardboard,cardboard,True,225,225,RGB,9912311148cc0878b12e8b75c21597cd8f192ba0fbe75067901a2038783d71ca,1909,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard771.jpg,cardboard,cardboard,True,512,384,RGB,9923220494b8e731421962ea59dd0eb4ff4ba9e0339c85c2fa4c91e61f2634fc,8912,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard760.jpg,cardboard,cardboard,True,225,225,RGB,9932f417fb4d8fbde034e7e874a25926c00940252d4d5dd473821e76c7333fc4,3078,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass62.jpg,brown-glass,glass,True,228,221,RGB,993ae3c310bd23f990b806e4815db8e751f8306191e6f7487633568277f6da16,9510,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass767.jpg,white-glass,glass,True,512,384,RGB,993b631986ade472a92ab48c766d0cd1bdf56a4cf9652165350ed2496a310fb1,14953,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper954.jpg,paper,paper,True,512,384,RGB,993d5f73ac457e4b6200dc35c3934bde626cc9e29a396cc6ad4b275b135886b7,21132,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard585.jpg,cardboard,cardboard,True,263,191,RGB,994ab2d4d9fce5d3c2b412c71c71eb2b4ebae025aae4e472282f6b95a2b1ffd4,3323,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard36.jpg,cardboard,cardboard,True,512,384,RGB,995196b4035e706dea1737e2c445c9e0964014a94fcc2871b91b4a66aa3b7c71,11948,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper762.jpg,paper,paper,True,512,384,RGB,99630d53913d646b55b1b1f227789b1ff166d337df1cf12aa87ec70cb0b12ffd,44334,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass251.jpg,brown-glass,glass,True,240,210,RGB,997ee426075457b1a49be0bd10a883d2d7f70c2dc98ffaa346d3e5bf7ab0659b,4557,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper745.jpg,paper,paper,True,512,384,RGB,9987b83d3f0ca6d8bf0ada4d64d1d648f05311d4506151d3adde4f86cee68dd9,13027,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal719.jpg,metal,metal,True,259,194,RGB,99aa9b2d37f10d07ccc37e249735d028dbb81b1d38e5e38360ff7d6afcc3850a,3998,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass286.jpg,brown-glass,glass,True,512,384,RGB,99af1828b937c04489eb19decb17b10b72c49ab87040e181bad34e727cfa30a5,10839,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper454.jpg,paper,paper,True,512,384,RGB,99b2e9cf63612ab39d5664972d6f51457c32eff0e049e9279446031f78fd1bcd,46561,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard13.jpg,cardboard,cardboard,True,512,384,RGB,99bcaeaf983807a7517bd9c795c9176189806c05194163201cf64aace1531143,25560,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic551.jpg,plastic,plastic,True,298,169,RGB,99e5bb8d9b07f1aafbf6a04508624aa08a8bf636f397d9dbc2b56ea17d0a36fb,2161,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash506.jpg,trash,trash,True,225,225,RGB,99f72b4c5546d9455b857be2be80c91d2462e88622414acde1d927a158543b73,3195,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal158.jpg,metal,metal,True,512,384,RGB,9a00f9043f6bad61a2fa920d71e28a974844e1b93d6ba3671a25d1dfcc33d0d5,13840,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic649.jpg,plastic,plastic,True,237,212,RGB,9a0364b621d7c3b9ee24c793d2eaf7fb7a73e51531c3f699d9935e933bd95bdc,15890,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal130.jpg,metal,metal,True,512,384,RGB,9a053040fe4659333e538c775708c29f342e5c9adb630d80ba1228eeed0c1957,18025,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass181.jpg,green-glass,glass,True,512,384,RGB,9a0f65e4e801f9bd63b366b0c03a91e9dc703ce44113ccbd88962cf50f14ad0c,9635,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass367.jpg,green-glass,glass,True,225,225,RGB,9a15ee6364972b8a82ea263584c4bf1b9d52c688baba9e55811776b90f40c917,8672,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass272.jpg,brown-glass,glass,True,512,384,RGB,9a1aa316817747df30bff8ef23267ec5bd7d9af091f9cf18e41717dc84740f25,19065,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass103.jpg,green-glass,glass,True,259,194,RGB,9a2ee78b184747ee8a6fc049da97918ae263dd9bc31e6fa51579501827dd4eb1,4809,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper511.jpg,paper,paper,True,512,384,RGB,9a36ff9b1300515f7b8bb0073553bbc4a2f57cef9fa723bfb152a311b05282c0,31699,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal625.jpg,metal,metal,True,477,106,RGB,9a3a033a1bdad7a02ea61b047559e3e800e9b3a98c1b4695f46d5a541814da27,6254,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass291.jpg,brown-glass,glass,True,512,384,RGB,9a3e8228a3b16603fbe919f1df0b36104ba555a0ad385a7e87eaa7b23538c90c,13548,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard606.jpg,cardboard,cardboard,True,275,184,RGB,9a4bb5b27e8a6908bf75fe5ddf9280205234bcb09259f250b62f08907d6d6bc2,4878,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard333.jpg,cardboard,cardboard,True,512,384,RGB,9a52a19f10f0188a54c09716c926c29bed255f32c18d068b47795b442a1336de,30705,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard89.jpg,cardboard,cardboard,True,512,384,RGB,9a5ca9e612f1a627a4cc86dc025aed499e9c7219bf184684058c021b3ecd7971,14095,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard605.jpg,cardboard,cardboard,True,512,384,RGB,9a6bbee24d5b0385868e0939833e6b9bda7792a169d0cf3cadb66a6fee9429c7,18160,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash234.jpg,trash,trash,True,225,225,RGB,9a894e3a43d7290bc8632b014028c9c8d969712e1237c01c0fada66d75327291,3853,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard619.jpg,cardboard,cardboard,True,224,224,RGB,9a8ba2f694ba1485408377bc3e824fbc3107cb773af3db3dbcc3f0143f878476,4291,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass63.jpg,white-glass,glass,True,512,384,RGB,9a9da045e6cfcab09cea51164c28a3006549d5d9a532725c0535d2e440c88758,15900,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard31.jpg,cardboard,cardboard,True,512,384,RGB,9aa6cf0e9a86de7a3ce785cda8dcedf23539392a690e37d504afd0504596bf95,14698,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash472.jpg,trash,trash,True,242,209,RGB,9ac796d114b91a4d54ff84fa624c82c7dcf005c5d58d87965db8ea75b7709fcf,7215,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper16.jpg,paper,paper,True,512,384,RGB,9ae5e85e7a9cb655510f9f48d4a53a84faa3d51d045524e030a23a75ca1e577f,26246,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass223.jpg,brown-glass,glass,True,225,225,RGB,9aef1445f998f7135007a655dfe532635b89fd1967e78b1c6a649a4a1652c8d3,3240,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash566.jpg,trash,trash,True,237,213,RGB,9b0943c12f4ce818d247a875e07fcc2141499f9f7423e1c0ad6fc327e5803915,3769,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic559.jpg,plastic,plastic,True,512,384,RGB,9b14d5eac0254df0500b1800cc7b48d26232d4a79c4eb8f51461e3da9e5fb1f6,14029,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic612.jpg,plastic,plastic,True,512,384,RGB,9b1ff3737dd984d1b81ecae4ef290f894cee197eac3b1e586200ec186a20ead4,10817,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic132.jpg,plastic,plastic,True,512,384,RGB,9b24c96bed046e3c870b0086621726803d6d3127b8011d08c75ac7a9340873af,23845,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper744.jpg,paper,paper,True,512,384,RGB,9b2570a97cfc9116771125b56e5412518d4611f03e18b4b035e51d4729198906,19822,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper509.jpg,paper,paper,True,512,384,RGB,9b327708b8a47e6f0783d881b149fe6ce45fbef5edc8a7f581d5a73b5e816f1d,15409,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper792.jpg,paper,paper,True,512,384,RGB,9b3712221fce93d0c76e53c277a93b49036a9e61566a1f023ba5148cc0cee970,23299,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic783.jpg,plastic,plastic,True,512,384,RGB,9b7b14d2025b1827110fd60d02a54b605e6b0e18da547c35dc240f9b324fa698,9539,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal539.jpg,metal,metal,True,225,225,RGB,9b801b6eb4d59fd21f3a2d37fdb69a9de4e9ab962eba6d930db62b1c1fd3c8b8,6728,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal431.jpg,metal,metal,True,512,384,RGB,9b90ca957763cc688295ce4d2ac488b588f1c16384ebe4bf62c12373b0203968,10458,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass174.jpg,green-glass,glass,True,512,384,RGB,9ba5acfecee46bd977ce2ff7cb52b3be768fc3f487d17a2b3c7c5486a8dcbcb6,8788,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard238.jpg,cardboard,cardboard,True,512,384,RGB,9ba6b8511bc5667d6dc5f313e103e1ce76c4e20bb0fd7e1129dfa90fe05a98c2,22109,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic518.jpg,plastic,plastic,True,270,187,RGB,9ba7e50f81c90bd35c4d5a9f84c63e02e19a9222fc5a13da8c78cc974a83cba5,4758,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard819.jpg,cardboard,cardboard,True,259,194,RGB,9bb7c48bbe2ae661679452d4965a0b7ab54ef307c72b788d2de048cb2053dabd,3231,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard205.jpg,cardboard,cardboard,True,512,384,RGB,9bb88f6c16fd5944403a0e9da568e1908301422d5908b2b4af99cf50db12c504,8383,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal696.jpg,metal,metal,True,259,194,RGB,9bbaccebd13bca6e7345bb2c37a645d2dcc2e5fd7b002ef2a64a3ff0f9276a33,4793,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash294.jpg,trash,trash,True,301,167,RGB,9bc0ff648ceddb39dccf5d1015b34ae27493c0b506534b3e291b7f96bd5ce56d,3871,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass323.jpg,brown-glass,glass,True,247,204,RGB,9bd1f1958118e669fdb73b7af569977207c43e319e63e1824e92659a77bffba0,6701,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass227.jpg,white-glass,glass,True,512,384,RGB,9be6caa848a980f2eaff70803bebbe73118b0fc967682b839f0785c1e9f7a98c,12660,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic301.jpg,plastic,plastic,True,512,384,RGB,9bec7462014a741d2e75faf29ca2b43e55f9781cf7432dc0d03b1103db9e4f0e,16769,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal123.jpg,metal,metal,True,512,384,RGB,9bf8fe2ab0d75150945b673367536e5908ff7dd4c06344cca36b6f6ad5de62e4,20194,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic284.jpg,plastic,plastic,True,512,384,RGB,9c02154ed8b1a372dc29f2defba0da9949afecce1d8d5c4914872506596ca73f,15547,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass437.jpg,brown-glass,glass,True,210,240,RGB,9c12b3582a4cdf6a2510992632c05cee2a8e7f9f27cdf8743e530bbddde1aa55,2538,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal505.jpg,metal,metal,True,285,177,RGB,9c1a36842117ce24b0f2cac7b3a6f7cf4ac626942c9958db8df9046d69718ec9,4999,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal222.jpg,metal,metal,True,512,384,RGB,9c2415a47e9b1c1744ab393a6d065820384ea47a23c0a625fa52d8e98ce6a13f,21674,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash131.jpg,trash,trash,True,188,268,RGB,9c2ba23f4f37294212754428a0b3fcad1ed54081983158921ef1db92b25525fa,4645,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass715.jpg,white-glass,glass,True,225,225,RGB,9c39336c05a201e3c68b07f8e4f83a99687ce1d7a2a23ea40adc133a628a26b3,5905,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic865.jpg,plastic,plastic,True,512,384,RGB,9c49ed51f926d46ed4328411d99cbee9440a16f34314fd834dbd41439573852b,16278,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass179.jpg,green-glass,glass,True,194,259,RGB,9c4b0fbf49426beaf0d1cfc4e27c41dea2ded76eae252f3d80dd8e56e9257d7f,4303,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash63.jpg,trash,trash,True,205,246,RGB,9c66e7ff316ccb53542d7b647a8a6d6d2ebb5354b28eb92802c7be492029a1a7,3127,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper771.jpg,paper,paper,True,512,384,RGB,9c732e082cfbaaf64cbe6d7bce0e3c7925b77d4db841cb07c9c4f1575fb430db,12688,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal741.jpg,metal,metal,True,251,201,RGB,9c7d80cacd6697d5dd27508688f59d7db2fb199b2e9231e28c69ed8a410ebd80,4663,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper711.jpg,paper,paper,True,512,384,RGB,9cb0f0a8b09d20626752b88d2f1d30e13ff4012b2052639b07350d04f28d023c,26132,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass519.jpg,green-glass,glass,True,155,325,RGB,9cd9e820ce2738a4836b6be2819c3ff2dd23af0612dc7e57076055177b3afb8f,5853,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper1039.jpg,paper,paper,True,512,384,RGB,9ce06b4214115851c2a0b489cf5506521eaddc4827f4557e9ac7bc1a6a7213b3,18772,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic99.jpg,plastic,plastic,True,512,384,RGB,9ce5bf6a6e1486c1c6c09a9adedbbfb9abcf0c026a7fed1fbf7d7a0008b54696,13364,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic69.jpg,plastic,plastic,True,512,384,RGB,9ce823c13128cdde96b3fea06608b3ce5c0991ccd45a5ac832e2464360169b1a,11703,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal391.jpg,metal,metal,True,512,384,RGB,9ce88a7d6ea6e779a0dfcb6a05f52074f023dda19b268626cb56725360411219,12788,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard128.jpg,cardboard,cardboard,True,512,384,RGB,9cf5da54b456fc68cdaa5ed5ef415bcba50a4a95e220b01aaf9bd1dc05f8ce2b,20266,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass61.jpg,white-glass,glass,True,512,384,RGB,9d015edae42ccb821521d675ccd03a12820cb15feb1d7697ca932773fb7999db,7518,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard612.jpg,cardboard,cardboard,True,225,225,RGB,9d0e062d8bce2463bfb53fa44d0706c11bc9b3681ff97a1f488853e11adc4ce5,4033,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass751.jpg,white-glass,glass,True,276,183,RGB,9d158c12da9aaac094208921c337a0a0aee7b5794c434471e229fb4a89a3d548,2867,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic274.jpg,plastic,plastic,True,512,384,RGB,9d23bfff7520b2fb001c5db9591cd851cf52bfa68147c3fa3bc004da3e58ff05,11508,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic811.jpg,plastic,plastic,True,512,384,RGB,9d2cdabd68f4df9e76b989ff882f2fd0895a1b1d3633f01e479c52dc94db1161,14897,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass259.jpg,green-glass,glass,True,194,259,RGB,9d2f466f418fbd4ae7973985e8c10dd73315482f2ce1b4238f1bdd3b73225619,5583,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic346.jpg,plastic,plastic,True,512,384,RGB,9d42a746c0d30e6cc21cd40c35189cdffa651035f95ec552dadfba5cfef83fc4,7180,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard217.jpg,cardboard,cardboard,True,512,384,RGB,9d466f391a744bf0cad368e76c5d4d02e18634f8037a014a84a927546365c7e2,23528,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass312.jpg,white-glass,glass,True,512,384,RGB,9d56e6e03f7f995df99576e22433fc6733efdaf0d27e3e85e7c74c6b5c14d38c,15077,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal258.jpg,metal,metal,True,512,384,RGB,9d5ba9b26916a1ed4f9af47ad26de14b48606f38749bd803f3f30f011fceba24,21707,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard232.jpg,cardboard,cardboard,True,512,384,RGB,9d5dbc110b3bc4ec6a14dc2ea591aeb9997d91df54c3e069ec665bd07694dc8b,25332,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash125.jpg,trash,trash,True,225,225,RGB,9d6f4120611859e3b4cfc81db96c90bad10652ad2aa80201763d1681b97f7106,2953,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal425.jpg,metal,metal,True,512,384,RGB,9d745e44783c743b14c5092387139553a94e671bb557dd35e1a4771da8a6bfea,17222,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard227.jpg,cardboard,cardboard,True,512,384,RGB,9d751726e7b3a86c8c27e03984a3d10caf63df1e1479e5cc31bfb7b620b59273,19844,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass21.jpg,green-glass,glass,True,259,194,RGB,9d7ad0c309f21093f042ac5fd965b14d067010261218d733f7e50d7a34b1753f,7389,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper922.jpg,paper,paper,True,512,384,RGB,9d81bbee8153eb7c1fde03195578c7ece4f1316a4836c77d45a479a58ed3a38d,31315,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic721.jpg,plastic,plastic,True,308,163,RGB,9d931ee4e775b580e42fddbb14f11ef0abf188e379e533c7e85ec1ff6f0ee2a2,8891,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic756.jpg,plastic,plastic,True,512,384,RGB,9d98b9fdaeb4f7ab6877330e345e4e40be5f8086a558eb20480f75f2faeb6a41,19333,3,True,False,0,True,True
